kind,domain,source,title,published_at,slug,currencies,id,url,created_at,votes,coin
news,feeds2.benzinga.com,"{'title': 'Benzinga', 'region': 'en', 'domain': 'feeds2.benzinga.com', 'path': None, 'type': 'feed'}","Binance Advising Nations On Strategic Bitcoin Reserves, Crypto Regulation: Report",2025-04-17 14:50:54+00:00,Binance-Advising-Nations-On-Strategic-Bitcoin-Reserves-Crypto-Regulation-Report,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21132351,https://cryptopanic.com/news/21132351/Binance-Advising-Nations-On-Strategic-Bitcoin-Reserves-Crypto-Regulation-Report?mtm_campaign=API-OFA,2025-04-17T14:50:54Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,thestreet.com,"{'title': 'The Street Crypto', 'region': 'en', 'domain': 'thestreet.com', 'path': None, 'type': 'feed'}",Veteran investor predicts shocking Bitcoin rally by 2033,2025-04-17 14:50:42+00:00,Veteran-investor-predicts-shocking-Bitcoin-rally-by-2033,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21132619,https://cryptopanic.com/news/21132619/Veteran-investor-predicts-shocking-Bitcoin-rally-by-2033?mtm_campaign=API-OFA,2025-04-17T14:50:42Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,beincrypto.com,"{'title': 'BeInCrypto', 'region': 'en', 'domain': 'beincrypto.com', 'path': None, 'type': 'feed'}","Bitcoin Eyes Breakout above $90,000 as Dip Buyers and Derivatives Traders Fuel Momentum | US Crypto News",2025-04-17 14:48:44+00:00,Bitcoin-Eyes-Breakout-above-90000-as-Dip-Buyers-and-Derivatives-Traders-Fuel-Momentum-US-Crypto-News,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21132800,https://cryptopanic.com/news/21132800/Bitcoin-Eyes-Breakout-above-90000-as-Dip-Buyers-and-Derivatives-Traders-Fuel-Momentum-US-Crypto-News?mtm_campaign=API-OFA,2025-04-17T14:48:44Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,coingape.com,"{'title': 'CoinGape', 'region': 'en', 'domain': 'coingape.com', 'path': None, 'type': 'feed'}",XRP Continues To Outpace ETH For 5 Months; What Lies Ahead?,2025-04-17 14:38:12+00:00,XRP-Continues-To-Outpace-ETH-For-5-Months-What-Lies-Ahead,"[{'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}]",21131867,https://cryptopanic.com/news/21131867/XRP-Continues-To-Outpace-ETH-For-5-Months-What-Lies-Ahead?mtm_campaign=API-OFA,2025-04-17T14:38:12Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,coingape.com,"{'title': 'CoinGape', 'region': 'en', 'domain': 'coingape.com', 'path': None, 'type': 'feed'}","BTC, XRP, ETH Price Prediction as Gold, Swiss Franc Ride the Safe Haven Wave",2025-04-17 14:31:54+00:00,BTC-XRP-ETH-Price-Prediction-as-Gold-Swiss-Franc-Ride-the-Safe-Haven-Wave,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}]",21131743,https://cryptopanic.com/news/21131743/BTC-XRP-ETH-Price-Prediction-as-Gold-Swiss-Franc-Ride-the-Safe-Haven-Wave?mtm_campaign=API-OFA,2025-04-17T14:31:54Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,ecoinimist.com,"{'title': 'ecoinimist.com', 'region': 'en', 'domain': 'ecoinimist.com', 'path': None, 'type': 'feed'}",Bitcoin Sentiment Turns Bullish as $90K Looms: Is the Next Rally Here?,2025-04-17 14:30:58+00:00,Bitcoin-Sentiment-Turns-Bullish-as-90K-Looms-Is-the-Next-Rally-Here,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21131739,https://cryptopanic.com/news/21131739/Bitcoin-Sentiment-Turns-Bullish-as-90K-Looms-Is-the-Next-Rally-Here?mtm_campaign=API-OFA,2025-04-17T14:30:58Z,"{'negative': 1, 'positive': 0, 'important': 0, 'liked': 1, 'disliked': 1, 'lol': 1, 'toxic': 0, 'saved': 1, 'comments': 0}",bitcoin
news,cryptoslate.com,"{'title': 'CryptoSlate', 'region': 'en', 'domain': 'cryptoslate.com', 'path': None, 'type': 'feed'}",Bitcoin miners are using April volatility to continue stacking after 2 months of net outflows,2025-04-17 14:30:47+00:00,Bitcoin-miners-are-using-April-volatility-to-continue-stacking-after-2-months-of-net-outflows,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ALPHA', 'title': 'Stella', 'slug': 'alpha-finance', 'url': 'https://cryptopanic.com/news/alpha-finance/'}]",21131733,https://cryptopanic.com/news/21131733/Bitcoin-miners-are-using-April-volatility-to-continue-stacking-after-2-months-of-net-outflows?mtm_campaign=API-OFA,2025-04-17T14:30:47Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
media,youtube.com,"{'title': 'Bitcoin Magazine', 'region': 'en', 'domain': 'youtube.com', 'path': None, 'type': 'media'}",Dr. Adam Back: Bullish on Institutional Bitcoin Adoption | Paris Blockchain Week 2025,2025-04-17 14:30:43+00:00,Dr-Adam-Back-Bullish-on-Institutional-Bitcoin-Adoption-Paris-Blockchain-Week-2025,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21131932,https://cryptopanic.com/news/21131932/Dr-Adam-Back-Bullish-on-Institutional-Bitcoin-Adoption-Paris-Blockchain-Week-2025?mtm_campaign=API-OFA,2025-04-17T14:30:43Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,dailyhodl.com,"{'title': 'The Daily Hodl', 'region': 'en', 'domain': 'dailyhodl.com', 'path': None, 'type': 'feed'}",Is Bitcoin Bottom In? Crypto Analytics Firm Says a ‘Step Back’ for BTC Could Fuel the Next Leg Higher,2025-04-17 14:30:40+00:00,Is-Bitcoin-Bottom-In-Crypto-Analytics-Firm-Says-a-Step-Back-for-BTC-Could-Fuel-the-Next-Leg-Higher,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21131736,https://cryptopanic.com/news/21131736/Is-Bitcoin-Bottom-In-Crypto-Analytics-Firm-Says-a-Step-Back-for-BTC-Could-Fuel-the-Next-Leg-Higher?mtm_campaign=API-OFA,2025-04-17T14:30:40Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,thecoinrepublic.com,"{'title': 'The Coin Republic', 'region': 'en', 'domain': 'thecoinrepublic.com', 'path': None, 'type': 'feed'}",Bitcoin ETFs See Green After 7-Day Outflow: BTC Price Up 8.7%,2025-04-17 14:30:00+00:00,Bitcoin-ETFs-See-Green-After-7-Day-Outflow-BTC-Price-Up-87,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'S', 'title': 'Sonic (prev. FTM)', 'slug': 'sonic-3', 'url': 'https://cryptopanic.com/news/sonic-3/'}]",21131737,https://cryptopanic.com/news/21131737/Bitcoin-ETFs-See-Green-After-7-Day-Outflow-BTC-Price-Up-87?mtm_campaign=API-OFA,2025-04-17T14:30:00Z,"{'negative': 1, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 1, 'lol': 1, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
